,0,1
32,꼽히다,To be noted for
33,개선되다,To improve
34,실용화되다,To become practical
35,가스,Gas
36,양초,Candles
37,실내,Indoor
38,시행착오,Trial and error
39,N 끝에,At the end of N
40,빛을 내다,To emit light
41,N에 구애를 받다,To be attracted to N
42,향상,Improvement
43,진화하다,To evolve
44,N 이외의,Non- N
45,추가되다,To add
46,영상,Video
47,전송하다,To transmit
48,나름이다,To depend
49,보관하다,To store
50,익다,To ripen
51,김치를 담그다,To make kimchi
52,4도(°C) 내외로,At of below 4 degrees C
53,유지되다,To be maintained
54,유지하다,To maintain
55,냉장실,Refrigerator
56,정밀하다,To be precise
57,일정하게 하다,To be steady
58,이래로,Since
59,보급률,Supply rate
60,에 이르다,To reach
61,추세이다,"To be current, have a tendency"
62,합쳐지다,To be combined
63,상품화되다,To be commercialized
64,쏟아져 나오다,To spout out
65,까다롭다,To be picky
66,성능,Performance
67,산업용,Industrial use
68,비가 그치다,To stop raining
69,플라스틱,Plastic
70,백열전구,Incandescent bulb
71,신선도,Freshness
72,첫선을 보이다,To make one's debut
73,자뭇,Exceedingly
74,이튕겨 나가다,To bounce off (and get out)
75,필요는 발명의 어머니이다,Necessity is the mother of invention
76,전시회,Exhibition
77,특수 N,Special N
78,물에 뜨다,To float on water
79,자동으로,Automatically
80,위생적인,To be hygenic
81,조절하다,To regulate
82,좌석,Seat
83,장치,Device
84,망설여지다,To be hesitant
85,망설이다,To hesitate
86,머지않아,Soon
87,대개,Usually
88,떠올리다,To recall
89,우수,Distinction
90,5월 초,Beginning of May
91,5월 중순,Middle of May
92,5월 말,End of May
93,예정이다,To be planning to
94,구명조끼,Life jacket
95,살균되다,To be sterilized
96,출품되다,To submit for exhibition
97,거창하다,To be grandiose
98,가렵다,To be itchy
99,따갑다,To be tingling
100,속이 메스껍다,To feel sick to the stomach
101,어지럽다,To feel dizzy
102,손이 시리다,To have freezing hands
103,쑤시다,To ache
104,저리다,To be numb
105,나른하다,"To feel drowsy, sluggish"
106,속이 더부룩하다,To feel bloated
107,몸이 뻐근하다,To have a stiff body
0,대표적이다,To be representative
1,지방,Fat
2,고소하다,To have a nutty flavour
3,구수하다,"To smell, taste good"
4,담백하다,"To be light, clean"
5,얼큰하다,"To be spicy, hot"
6,싱겁다,To be bland
7,깔끔하다,To be neat and tidy
8,매콤하다,To be spicy and tasty
9,새콤하다,To be sour and tasty
10,달콤하다,To be sweet and tasty
11,강의,Lecture
12,일부,Portion
13,특징,Characteristic
14,양념,Seasoning
15,국물,Broth
16,발달하다,To develop
17,밥상,Dining table
18,올리다,"To raise, post"
19,재료,Ingredients
20,밀가루,Wheat flour
21,기름에 부치다,To fry in oil
22,명절,Holiday
23,제사,Ancestral rites
24,껍질을 벗기다,"To take off rind, skin, peel"
25,채를 썰다,To finely shred vegetables
26,다지다,"To mince, finely chop"
27,절이다,To preserve
28,재우다,"To season, marinate"
29,농약,Pesticides
30,묻다,"To stain, smear"
31,둥글다,To be round
32,모양,Shape
33,굽다,To roast
34,끓다,To boil
35,데치다,To blanch
36,무치다,To season
37,볶다,To stir-fry
38,부치다,"To fry, gridle"
39,삶다,To boil 2
40,조리다,To simmer
41,튀기다,To fry
42,얹다,"To place, lay"
43,비비다,To mix
44,갖가지,Various kinds of
45,어우러지다,"To mix, mingle"
46,일품이다,To be unique
47,지역,Area
48,특색,Peculiarity
49,특산물,Specialty
50,골고루,"Evenly, equally"
51,살짝,Slightly
52,다듬다,To trim
53,길이,Length
54,떼다,To take off
55,꺼내다,"To pull out, take out"
56,짜다,To be salty
57,두께,Thickness
58,섞다,To mix 2
59,곁들이다,To garnish
60,스며들다,To permeate
61,잘다,To be small
62,나물,Seasoned vegtables
63,콩나물,Soybean sprouts
64,숙주나물,Green soybean sprouts
65,육회,Korean beef tartare
66,진간장,Nicely aged soy sauce
67,깨소금,Ground sesame mixed with salt
68,참기름,Sesame oil
69,도라지,Balloon flower
70,고사리,Bracken
71,억세다,To be tough
72,줄기,Stem
73,시금치,Spinach
74,뿌리,Root
75,물기가 있다,To be moist
76,느타리버섯,Oyster mushroom
77,가닥,Strand
78,호박,Zucchini
79,반달 모양,Half moon shape
80,기름을 드리다,To grease up
81,달구어지다,To heat up
82,간이 배다,To be well seasoned
83,달갈 지단,Fried egg for garnish
84,칼로리,Calorie
85,건강식,Healthy diet
86,독특하다,To be unique 2
87,버무리다,To mix smth with smth
88,마침,"Just, just in time"
89,제대로,Properly
90,맛을 내다,To produce flavour
91,푸짐하다,To be generous
92,실란트로,Cillantro
93,오코코미야키,Okochayaki
94,야키소바,Yakibawa
95,빈대떡,Korean sweet pancake
96,마요네즈,Mayonnaise
97,마파두부,Mapu Tofu
98,구이,"Meat roasted, fish baked with seasoning"
99,가늘다,"To be thin, splender"
100,간,Season with salt
101,고기를 재우다,To marinate or season meat
102,고명,Garnish
103,느끼하다,To be greasy
104,단,Bunch
105,달구다,To heat something up
106,도화지,Drawing paper
107,두르다,To spread around
108,물기,Moisture
109,반족,Dough
110,배다,To soak
111,보쌈김치,Bundled kimchi
112,선호도,Preference (level)
113,설렁탕,Korean beef soup with rice
114,시원하다,To have a hearty flavour
115,옥돔,Tile fish
116,전,Korean Pancake
117,퍼,Vietnamese rice noodle
118,해산물,Seafood
119,후춧가루,Ground Pepper
120,예열하다,To pre-heat
121,덮개를 씌우다 ,Put a lid on a pan
122,으깨다,To mash
0,설치하다,To install
1,고정 관념,Stereotype
2,입구,Entrance
3,거꾸호,Lake keiko
4,한마디하다,To say a word
5,돌다,To turn
6,움직이다,To move
7,위치,Local situation
8,고정 관념을 깨다,To break one's stereotypes
9,취지,"Intention, effect, falsely claim"
10,관점,Idea
11,사고방식,Way of thinking
12,세계관,World view
13,문제의식,Problem conciousness
14,선입견,Prejudice
15,발상의 전환,Change in one's thinking
16,영양,Nutrition
17,사회 진출,To enter society
18,늘다,To increase
19,집안 살림,House keeping
20,육아,Parenting
21,전담하다,To devote oneself to
22,몹시,Terribly
23,까다롭다,"To be fussy, picky"
24,태양,Sun
25,주위,Surroundings
26,밝혀지다,To come to light
27,바람직하다,"To be advisable, desirable"
28,소년 소녀 가장,Child bread winner
29,공부방,Study room
30,배려하다,To be considerate
31,자기중심적이다,To be self-centred
32,환영을 받다,To receive a welcome
33,대수롭지 않다,To be trivial
34,꺼내다,To pull it out
35,세우다,To stand
36,애를 쓰다,To work hard
37,톡톡 치다,Lightly pat
38,시각,Vision
39,사물,Item
40,현상,Phenomenon
41,측면,Aspect
42,실체,Substance
43,형태,Form
44,대상,Target
45,지식,Knowledge
46,평면,Flat surface
47,삼차원,3D
48,훈련되다,To be trained
49,바르게 이해하다,To understand correctly
50,사소하다,"To be petty, insignificant"
51,발견,Discovery
52,발명,Invention
53,하찮다,To be insignificant
54,법하다,To be lawful
55,방해가 되다,To interfere
56,조직,"Group, organisation"
57,매사,Everything
58,대륙,Continent
59,항해하다,To sail
60,창,Spear
61,겨누다,To aim at
62,원시인,Primitive man
63,다각적으로 보다,Take a multilateral view
64,상식,Common knowledge
65,대기업,Conglomerate
66,강연,Lecture
67,단순직,Simple
68,전문직,Professional
69,연봉,Salary
70,고객,Customer
71,관리하다,"To supervise, administrate"
72,대우,Treatment
73,나르다,To carry
74,요새,These days
75,정장,Suit
76,복장을 하다,To dress up
77,부회장,Vice chairman
78,비서,Secretary
79,길흉,Good and bad luck
80,상벌,Reward and punishment
81,선악,Good and evil
82,승패,Victory and defeat
83,시비,Right and wrong
84,우열,Superiority and inferiority
85,진위,Truth and lies
86,찬반,Pros and cons
87,희비,Happiness and sadness
88,호불호,Good and not good
89,구청,Borough office
90,시겟바늘,Hands of a clock
0,옷차림,"Dress, attire"
1,변화하다,To change
2,태도,Attitude
3,참하다,"Gentle, pretty"
4,발목,Ankle
5,눈에 띄다,To attract attention
6,경제 상황,Economic condition
7,열풍,Fashion
8,2차 세계대전,World War 2
9,옷감,"Cloth, fabric"
10,절약하다,To save
11,인기를 끌다,To pull popularity
12,세련되다,"To be refined, polished"
13,복고풍이다,To be in retro style
14,유행을 타다,To follow fashion
15,격식을 차리다,To stand on formality
16,실용적이다,To be practical
17,보수적이다,To be conservative
18,활동적이다,To be active
19,파격적이다,To be unconventional
20,개성적이다,To carry strong identity
21,신분,"Identity, social standing"
22,드러내다,To reveal
23,계층,Class
24,양반,Noble class
25,서민,Ordinary class
26,정해지다,To be decided
27,구별,"Distinction, differentiation, discrimination"
28,20세기 초,Beginning of the 20th century
29,유입되다,"To come into, flow"
30,신여성,"Modern woman, new woman"
31,추구하다,To pursue
32,욕구,"Desire, appetite"
33,언론,"The press, media"
34,하이힐,High heel
35,차려 입다,To dress up
36,못지않다,As much as
37,널리,Widely
38,애용되다,"To become a favourite, used regularly"
39,획기적이다,To be ground breaking
40,꼽다,"To count, point out"
41,등장하다,"To make an entrance, appearance"
42,노출이 심하다,To be badly exposed
43,거부감을 느끼다,To feel revulsion
44,비판하다,To criticize
45,주목을 받다,To receive attention
46,맞춤복,Custom made clothes
47,기성복,Ready-made clothes
48,이동하다,To move
49,대중화가 이루어지다,"To achieve, accomplish popularity"
50,꽃을 피우다,Flowers blossom
51,일상적이다,"To be ordinary, routine"
52,다양성,Diversity
53,시대상을 반영하다,To reflect the phases of time
54,규정하다,To stipulate
55,정보의 홍수,Flood of information
56,반응하다,"To react, respond"
57,시기별,"Time, period"
58,개화기,Time of enlightenment
59,광복,Independence
60,양장,Western clothes
61,복식사,"History of fashion, costume"
62,교복 자율화,Liberalization of school uniform
63,흔히,Often
64,주장,Argument
65,의견,Opinion
66,맞장구를 치다,To chime in with
67,화제를 바꾸다,To change the topic of conversation
68,표현,Expression
69,가리다,"To distinguish, cover"
70,보호하다,To protect
71,기능,Function
72,깨뜨리다,"To break, crush, destory"
73,일리가 있다,To have a point
74,사회학자,Socialist
75,집단,"Group, body"
76,기존의,Existing
77,반면(에),On the other hand
78,의식 조사,Awareness/ceremonial survey
79,매번,Everytime
80,구입하다,To purchase
81,자기표현,Self expression
82,경향을 보이다,To show tendencies
83,전체,Entire
84,응답,Response
85,개인적인 생각,Personal thoughts
86,배꼽 티,Belly tee
87,소비 경향,Consumer tendancy
88,소비 심리,Consumer psychology
89,선호하다,To prefer
90,또래 집단,Peer group
91,과소비,Excessive consumption
92,고개를 젓다,To shake one's head
93,머리를 긁적이다,To scratch one's head
94,코웃음을 치다,To snort
95,입술을 깨물다,To bite one's lips
96,혀를 차다,To cluck one's tongue
97,목에 힘을 주다,To act arrogant
98,무릎을 치다,To slap one's knee in glee
99,발을 (동동) 구르다,To stamp one's foot in annoyance
100,가슴을 치다,To feel frustrated
101,배를 잡다,To clutch one's belly (with laughter)
102,유행의 홍수,A flood of fashion trends
0,신도시,New town
1,출근하다,Attend work
2,개발하다,To develop
3,답답하다,To be stuffy
4,도로,Road
5,자리를 잡다,To settle down
6,강남,Gangnam
7,강북,Northern part of Han River
8,길을 잃다,To get lost
9,환경,Environment
10,인구 집중,Population concentration
11,교통 체증,Traffic congestion
12,수질 오염,Water pollution
13,대기 오염,Air pollution
14,자연 친화적,Environmentally-friendly
15,시민,Citizen
16,알리다,To notify
17,연설문,Text or speech
18,수도,Capital
19,전반에 걸쳐,Across the board
20,한편,Meanwhile
21,위주,First priority
22,남기다,To remain
23,벗어나다,To escape
24,향상시키다,To improve
25,예전,Former days
26,확보하다,To secure
27,우선이다,To take precedence
28,비해,To compare
29,개편,Reshuffle
30,실시하다,To come into effect
31,충실히 하다,To do something faithfully
32,한강변,Han Gang riverside
33,정비하다,To groom
34,흐르다,To flow
35,조성되다,To be created
36,덮이다,To be covered with
37,연인,Couple
38,체험 학습,Field trip
39,관찰하다,"To view, observe"
40,뛰어놀다,To run around
41,행사가 열리다,A activity to run
42,고층 빌딩,Sky scraper
43,문화재,Cultural heritage
44,전통 가옥,Traditional house
45,도심,Heart of the city
46,복원하다,To restore
47,보존하다,To preserve
48,밀려나다,To be expelled from
49,보행자,Pedestrian
50,버스 전용차로제,Bus only lane
51,연계하다,To be interlaced
52,전면적으로,Overall
53,노릇,Act as
54,아스팔트,Asphalt
55,시간을 끌다,To take time
56,기후,Climate
57,기준,Criteria
58,범죄율을 낮추다,Lower the crime rate
59,기본 시설,Basic facilities
60,성장하다,To grow up
61,실업률,Unemployment rate
62,녹지,Green belt
63,구성하다,To compose
64,요소,Element
65,10위 안에 들다,Be ranked among the top 10
66,삶의 질을 높이다,Improve quality of life
67,정치적 안정,Political stability
68,경제적 발전,Economic development
69,취업률,Employment rate
70,공공요금,Public facility charges
71,치안,Security
72,교육 여건,Educational conditions
73,보건 및 위생,Health and hygiene
74,의료 시설,Medical facilities
75,처리하다,To treat
76,수질 관리,Water quality control
77,편의 시설,Amenities
