,ko,en,word_count,source,filepath,zipf,word,frequency,level
637,글쓴이,writer,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
758,이해 관계국,countries connected by both profit and damage,2,hanyang,한양 고급2,0.0,,,advanced
365,돌이키다,to look back/have second thoughts (되돌아보다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
60,빤빤하다,To be flat,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
362,도태되다,to fall behind (뒤처지다:사람·기업이 경쟁에서),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
62,옹색하다,To be needy,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
764,인도주의,humanitarianism,1,hanyang,한양 고급2,0.0,,,advanced
621,밤을 새우다,To stay up all night,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
359,포근하다,cozy (아늑하다/오붓하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,포근하다,4885.0,advanced
374,뒤덮이다,to be covered (덮이다/앉다:빈 데가 없이 온통 덮다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
739,환골탈태,to turn over a new leaf,1,hanyang,한양 고급2,0.0,,,advanced
830,온실가스,greenhouse gas,1,hanyang,한양 고급2,0.0,,,advanced
738,거듭나다,"to reform, be born again as",1,hanyang,한양 고급2,0.0,,,advanced
639,불경기,Bad times,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
30,내려다보다,To look down,1,SNU,서울대 5B 한국어 교과서,0.0,내려다보다,2425.0,advanced
716,생색을 내다,"to make patronage (face saving patronage or benevolence); to act condescendingly, put on airs",2,hanyang,한양 고급2,0.0,,,advanced
40,허겁지겁,"Hurriedly, hastily",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
382,들이닥치다,to drop in without warning (몰려오다/밀려들다/복대기다: 갑자기 바싹 다다르다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
719,맞물리다,"to mesh, interlock, engage",1,hanyang,한양 고급2,0.0,,,advanced
720,일거수일투족,one's every move,1,hanyang,한양 고급2,0.0,,,advanced
721,낙오자,"straggler, dropout, loser, failure",1,hanyang,한양 고급2,0.0,,,advanced
722,매립장,landfill,1,hanyang,한양 고급2,0.0,,,advanced
381,들썩거리다,to feel restless/to rise and fall,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
42,눈물겹다,To be moved to tears,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
725,시커멓다,"to be black (like an ugly, dirty black)",1,hanyang,한양 고급2,0.0,,,advanced
380,들뜨다,to be excited/come off (흥분하다/들썽거리다/떨어지다/융기하다: 1. 마음이나 분위기가 가라앉지 아니하고 조금 흥분되다 2. 단단한 데에 붙은 얇은 것이 떨어져 틈이 벌어지며 일어나다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
50,흉하다,"To be unlucky, ugly",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
728,흉물스럽다,"to be hideous, ugly, unsightly",1,hanyang,한양 고급2,0.0,,,advanced
52,색종이,Colored paper,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
53,신통해하다,"To be wonderful, surprising",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
731,바람개비,"windmill, pinwheel",1,hanyang,한양 고급2,0.0,,,advanced
733,자리매김하다,to firmly grab one's place as X,1,hanyang,한양 고급2,0.0,,,advanced
734,벤치마킹,to borrow ideas from another country or corporation and implement them in one's own country or corp,1,hanyang,한양 고급2,0.0,,,advanced
377,뒤척이다,to toss and turn (엎치락뒤치락하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
736,침출수,leachate (the water that comes out of trash),1,hanyang,한양 고급2,0.0,,,advanced
375,뒤엉키다,to get tangled/intertwine (얽히다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
768,불가분의 관계,뗄 수가 없는 관계,2,hanyang,한양 고급2,0.0,,,advanced
769,생이별,살아있는데도 헤어짐,1,hanyang,한양 고급2,0.0,,,advanced
65,쇠창살,Grating,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
71,똥값이 되다,To be a cheap price,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
93,기름지다,To be fertile,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
805,강경책,hard-line policy,1,hanyang,한양 고급2,0.0,,,advanced
806,회유책,conciliatory or appeasement policy,1,hanyang,한양 고급2,0.0,,,advanced
807,당근과 채찍질,carrot-and-stick approach,2,hanyang,한양 고급2,0.0,,,advanced
331,질기다,tough (강인하다/억척스럽다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
809,귓등으로 듣다/귓등으로 안 듣다,"to not listen, ignore",4,hanyang,한양 고급2,0.0,,,advanced
96,대동강,River located near Pyeongyang,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
811,탁상공론,"armchair argument, empty talk",1,hanyang,한양 고급2,0.0,,,advanced
98,독자성,Individuality,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
589,빗줄기,Rain showers,1,SNU,서울대 5B 한국어 교과서,0.0,빗줄기,4427.0,advanced
814,밀렵꾼,poacher,1,hanyang,한양 고급2,0.0,,,advanced
327,흥겹다,cheerful (즐겁다/쾌활하다/명랑하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
326,흐뭇하다,pleased (흡족하다/해낙낙하다/마땅하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
325,휘황찬란하다,glittering (눈부시다/현란하다/오색찬란하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
818,실용화,practical use,1,hanyang,한양 고급2,0.0,,,advanced
819,빼놓다,to take something out and leave it out,1,hanyang,한양 고급2,0.0,빼놓다,3799.0,advanced
820,개발도상국,developing country,1,hanyang,한양 고급2,0.0,,,advanced
588,헐떡거리다,To gasp for breath,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
587,원두막,Lookout hut,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
585,멈칫 서다,To stop at a snail's pace,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
108,쇠퇴하다,"To decline, decay",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
828,폐수,waste water,1,hanyang,한양 고급2,0.0,,,advanced
319,홀가분하다,lighthearted (산뜻하다/가볍다/가뿐하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
333,찌뿌드드하다,1feel unwell/2gloomy (1몸이/2날씨가 흐리다/흐릿하다/끄무레하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
92,급속히,Rapidly,1,SNU,서울대 5B 한국어 교과서,0.0,급속히,3936.0,advanced
801,명필,master of calligraphy,1,hanyang,한양 고급2,0.0,,,advanced
80,강대국,Powerful nation,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
72,입 밖에 내다,To let slip,3,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
774,물꼬를 트다,for something that had been previously hard to do or blocked off to be able to start in all seriousness,2,hanyang,한양 고급2,0.0,,,advanced
775,장독대,platform for crocks of sauces and condiments,1,hanyang,한양 고급2,0.0,,,advanced
776,신줏단지,"box for the highest god of the household, 성주신",1,hanyang,한양 고급2,0.0,,,advanced
778,가택신,household gods,1,hanyang,한양 고급2,0.0,,,advanced
779,신성시하다,"to deify something, regard something as holy and sacred",1,hanyang,한양 고급2,0.0,,,advanced
349,탁하다,murky (뿌옇다/혼탁하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
781,몸가짐,"behavior, conduct, demeanor",1,hanyang,한양 고급2,0.0,,,advanced
56,뒤따르다,"to follow, to ensue",1,topik,TOPIK Advanced Vocabulary,0.0,뒤따르다,2399.0,advanced
629,그린벨트,"a green belt, green zone (not ...대)",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
610,희망에 들뜨다,To be full of hope,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
800,시서화에 능하다,to be good at the old Confucian classics,2,hanyang,한양 고급2,0.0,,,advanced
786,미풍양속,a beautiful and fine custom,1,hanyang,한양 고급2,0.0,,,advanced
787,열풍에 휩싸이다,to be swept up in the (X) fever,2,hanyang,한양 고급2,0.0,,,advanced
345,쾌청하다,clear (청명하다/화창하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
85,곡창 지대,Bread basket,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
606,맡기다,To take care of,1,SNU,서울대 5B 한국어 교과서,0.0,맡기다,1199.0,advanced
794,정년 보장,age limit security,2,hanyang,한양 고급2,0.0,,,advanced
795,학력 인플레이션,academic inflation,2,hanyang,한양 고급2,0.0,,,advanced
86,공용어,Official language,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
91,국력,National power,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
464,곁들이다,to garnish,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
960,-는 재미가 쏠쏠하다,"for it to be fun, enjoyable (has to happen repeatedly)",3,hanyang,한양 고급2,0.0,,,advanced
961,곡선미,the beauty of curves,1,hanyang,한양 고급2,0.0,,,advanced
962,베끼다,"to copy, plagiarize",1,hanyang,한양 고급2,0.0,,,advanced
155,쇠퇴하다,decline (감퇴하다/쇠하다/조락하다/퇴조하다/저락하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1123,폐를 끼치다,to give or cause someone trouble or inconvenience,2,hanyang,한양 고급2,0.0,,,advanced
277,졸음운전,Falling asleep at the wheel,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1125,경조사,family event or occasion (like weddings or funerals),1,hanyang,한양 고급2,0.0,,,advanced
396,따지다,To nitpick,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
279,들어서다,To enter into,1,SNU,서울대 5B 한국어 교과서,0.0,들어서다,489.0,advanced
1128,층간 소음 문제,noise issues between floors of apartment buildings,3,hanyang,한양 고급2,0.0,,,advanced
280,생필품,Daily necessities,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1131,일을 그르치다,to ruin the work,2,hanyang,한양 고급2,0.0,,,advanced
52,지참하다,bring (가져가다/데려가다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
137,어우러지다,mix/go well together (어울리다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
284,무더워,Sweltering heat,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
293,검은콩,Black beans,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
294,소비량,Consumption amount,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
298,빗길,Rainy road,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
130,앞세우다,have (someone) go ahead (내걸다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,앞세우다,2763.0,advanced
385,뒤덮이다,To be covered with,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1142,끈끈한 정,to have a strong attachment or sense of jeong,2,hanyang,한양 고급2,0.0,,,advanced
575,소개서,introduction letter,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
546,생태계,ecosystem,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
1145,아열대,subtropical region,1,hanyang,한양 고급2,0.0,,,advanced
379,제빵 부문,Baking sector,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1147,지구온난화,global warming,1,hanyang,한양 고급2,0.0,,,advanced
1148,해일,tidal waves,1,hanyang,한양 고급2,0.0,,,advanced
143,엎치락뒤치락하다,turn over and over (오낙가락하다/바뀌다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
156,수군거리다,talk in whispers (속삭이다/수덕이다/쑥덕거리다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
532,상징물,symbol,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
1118,솜방망이,cotton stick,1,hanyang,한양 고급2,0.0,,,advanced
1092,새끼줄,a straw rope,1,hanyang,한양 고급2,0.0,,,advanced
1094,객차,"passenger car, coach (ie of a train)",1,hanyang,한양 고급2,0.0,,,advanced
535,상품권,gift card,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
43,증원하다,increase personnel,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
256,토함산,Mountain in Gyeongju,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1098,축조되다,쌓아서 만들게 되었다,1,hanyang,한양 고급2,0.0,,,advanced
171,시달리다,suffer (고통받다/당하다/껵다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
409,번지르르하다,To be slick,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
257,하회 마을,A folk village in the city of Andong,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1102,일목요연하다,"to be clear, obvious, plain as day",1,hanyang,한양 고급2,0.0,,,advanced
1103,흡족하다,"to be pleased with, satisfied or content with",1,hanyang,한양 고급2,0.0,,,advanced
20,존폐,maintenance or abolition,1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
1105,이름이 나다,to win a reputation (as),2,hanyang,한양 고급2,0.0,,,advanced
262,삼키다,To swallow,1,SNU,서울대 5B 한국어 교과서,0.0,삼키다,2868.0,advanced
263,최저치,Minimum value,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1108,독과점 시장,monopolistic market,2,hanyang,한양 고급2,0.0,,,advanced
265,개회,"Opening, beginning of session",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
16,잡념,useless/idle thoughts,1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
585,소외감,a sense of alienation,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
269,강팀,Powerful Team,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
272,냉방용 가전제품,Housing appliances for cooling purposes,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
160,수소문하다,ask around (이리저리 알아보다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
15,융통성,"adaptability, flexibility",1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
129,알선하다,introduce (sb to sth/sb for their own benefit),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1151,눈앞에 닥치다,발등에 불이 떨어지다,2,hanyang,한양 고급2,0.0,,,advanced
547,생필품,daily necessities,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
1153,해수면,"sea level, surface of the sea",1,hanyang,한양 고급2,0.0,,,advanced
1183,밀집되다,to be concentrated in (one area),1,hanyang,한양 고급2,0.0,,,advanced
363,저렴하다,To be cheap,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1185,천도,"transfer of the capital, moving the seat of government",1,hanyang,한양 고급2,0.0,,,advanced
362,혼잡이 빚어지다,To be in confusion,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1187,근교,"suburbs, outskirts",1,hanyang,한양 고급2,0.0,근교,4904.0,advanced
358,표제,Title,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
565,성악가,vocalist,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
89,시시각각,moment by moment,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1191,자유로이,자유롭게,1,hanyang,한양 고급2,0.0,,,advanced
318,생활 정보지,Lifestyle Magazine,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
6,능률,efficiency,1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
88,시름,anxiety (불안/걱정/조바심),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
350,씀씀이,"Expense, expenditure",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
81,숙원,long-cherished desire (소원/염원),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
348,수습기자,Junior reporter,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1201,궁상맞다,"to be miserable looking, poor-looking, shabby, poverty stricken",1,hanyang,한양 고급2,0.0,,,advanced
347,성장세,Growth,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
346,선보이다,"To showcase, introduce for first time",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
79,숙면,deep sleep (단잠/귀잠),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
320,호황,Economic Boom,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1208,양립하다,to coexist,1,hanyang,한양 고급2,0.0,,,advanced
328,가전제품,Home appliances,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
331,과식하다,To overeat,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
312,사회면,Social section,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
116,선착순,first come first served,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
573,소각장,incinerator,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
123,아랑곳하다,be concerned (관심하다/관계하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
305,주간지,Weekly,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1155,생활에 쫓기다,to be busy with life,2,hanyang,한양 고급2,0.0,,,advanced
1156,등한시하다,"to neglect, to treat as unimportant",1,hanyang,한양 고급2,0.0,,,advanced
1157,부지불식,"unconsciously, involuntarily",1,hanyang,한양 고급2,0.0,,,advanced
373,육하원칙,5 W's and 1 H,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
125,악물다,clench(one's teeth),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1161,메탄가스,methane gas,1,hanyang,한양 고급2,0.0,,,advanced
124,아우르다,bring together/integrate/merge (모으다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1163,금시초문,to be the first time one has heard of something (이다),1,hanyang,한양 고급2,0.0,,,advanced
1166,목초지,"pastureland, grazing land",1,hanyang,한양 고급2,0.0,,,advanced
1168,한몫하다,"to take part in, have a role in",1,hanyang,한양 고급2,0.0,,,advanced
119,사시사철,all year round,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
306,월간지,Monthly,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
553,선호도,preference,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
1171,발길을 옮기다,for people to move to,2,hanyang,한양 고급2,0.0,,,advanced
1172,입소문이 퍼지다,for a rumor to spread,2,hanyang,한양 고급2,0.0,,,advanced
1173,우후죽순으로 들어서다,to spring or pop up everywhere,2,hanyang,한양 고급2,0.0,,,advanced
307,계간지 ,Quarterly,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
368,증가세,"Growth, improvement",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
367,제빵,Baking,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1177,안성맞춤,"just the thing, the best thing",1,hanyang,한양 고급2,0.0,,,advanced
120,쑤시다,ache/throb (아프다/새큰거리다/옥신거리다/들이쑤시다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1091,느티나무,zelkova tree,1,hanyang,한양 고급2,0.0,,,advanced
254,첨성대,Astronomical observer from Silla era,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
211,기행문,Traveler's journey,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
995,농번기,the busy season for farmers,1,hanyang,한양 고급2,0.0,,,advanced
235,납입하다,to pay (off) [taxes/loans] (갚다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
473,으슬으슬,"Shivering, chilly",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
472,윗목,Place on ondol away from the fireplace,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
470,오손도손,"Friendly, happily",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
230,날뛰다,to leap/run wild (설치다/사납게 굴다/야성을 나타내다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1003,흥이 나다,to get excited,2,hanyang,한양 고급2,0.0,,,advanced
1004,추임새,"words that get the crowd pumped in pansori, like 얼씨구, 좋다, 흥, 그렇지",1,hanyang,한양 고급2,0.0,,,advanced
229,낙후되다,to lag (뒤에 처지다/뒤떨어지다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1006,흥을 돋우다,"to add to the amusement, raise the level of enjoyment",2,hanyang,한양 고급2,0.0,,,advanced
466,아랫목,Warmest part of ondol floor,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
227,나무라다,to scold (혼내다/야단치다/꾸짖다/꾸중하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1011,시끌벅적하다,"to be noisy, boisterous, chaotic",1,hanyang,한양 고급2,0.0,,,advanced
464,아궁이,Fireplace,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
463,쑤시다,"To ache, feel sharp pains",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
462,썰렁하다,To be a bit chilly,1,SNU,서울대 5B 한국어 교과서,0.0,썰렁하다,4109.0,advanced
1016,집약적,"intensively, concentratedly",1,hanyang,한양 고급2,0.0,,,advanced
225,꿈틀대다,to wriggle (꼼지락거리다/구물거리다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1019,두레,a farmer's co-op group; 농사가 시작될 때부터 끝날 때까지 마을 일을 함께 함,1,hanyang,한양 고급2,0.0,,,advanced
1020,품앗이,"exchange of labor, communal sharing of labor",1,hanyang,한양 고급2,0.0,,,advanced
224,꾸물대다,dawdle/drag one's heels (어정거리다/꾸물거리다/늑장을 부리다/미적거리다/뭉그적거리다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
1022,상부상조하다,"to help each other, be mutually dependent on the other's help",1,hanyang,한양 고급2,0.0,,,advanced
220,보살상,Statue of Bodhisattva,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
455,보료,Fancy mattress used as a cushion,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
474,장독대,Jar stand,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
236,내다보다,to look out of/on/through/foresee,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,내다보다,2240.0,advanced
253,천왕상,Statue of the Heavenly King,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
992,내재,"inherence, to be inherent",1,hanyang,한양 고급2,0.0,,,advanced
965,제자리걸음이다,"to be at a standstill, for there to be no change or improvement",1,hanyang,한양 고급2,0.0,,,advanced
212,다보탑,Pagoda in Bulguksa,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
967,씀씀이가 크다,for someone to spend a lot of money,2,hanyang,한양 고급2,0.0,,,advanced
213,대릉원,Imperial grave from Silla in Gyeongju,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
247,도톰하다,to be nice and thick (두껍다/두툼하다/넉넉하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
246,데면데면하다,to be distant/cold (무뚝뚝하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
971,가계비,family or household expenses,1,hanyang,한양 고급2,0.0,,,advanced
245,덤덤하다,to be flat (expression) (담담하다/묵묵하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
973,기회비용,opportunity cost,1,hanyang,한양 고급2,0.0,,,advanced
487,원룸,One room,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
217,물들다,To stain,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
513,산등성이,mountain ridge,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
240,다채롭다,to be various/multicoloured (눈부시다/호화롭다/찬란하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
483,양옥,Western housing,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
981,졸음이 쏟아지다,to be nearly falling asleep,2,hanyang,한양 고급2,0.0,,,advanced
982,번번이,"always, all the time",1,hanyang,한양 고급2,0.0,,,advanced
239,내뿜다,to blow/gush/spout/emit (배출하다/발산하다/사출하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
482,황토,Brown soil,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
515,산책로,hiking trail,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
988,꼬박꼬박,"regularly, on a regular basis",1,hanyang,한양 고급2,0.0,,,advanced
989,위기가 닥치다,for a crisis to approach or be on the horizon,2,hanyang,한양 고급2,0.0,,,advanced
990,응집력,"cohesiveness, coherence",1,hanyang,한양 고급2,0.0,,,advanced
991,배타성,"exclusiveness, exclusivity",1,hanyang,한양 고급2,0.0,,,advanced
453,방바닥,The floor of a room,1,SNU,서울대 5B 한국어 교과서,0.0,방바닥,4383.0,advanced
219,기탁하다,to donate/deposit (기증하다/기부하다/맡기다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
224,불국사,A Buddhist temple in Gyeongju,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1031,열띠다,"to be heated, enthusiastic, lively",1,hanyang,한양 고급2,0.0,,,advanced
1060,택견,form of Korean martial arts,1,hanyang,한양 고급2,0.0,,,advanced
594,손난로,hand warmers,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
1063,당일치기,"in one day, on the same day",1,hanyang,한양 고급2,0.0,,,advanced
1064,대장경판,the Tripitaka Koreana,1,hanyang,한양 고급2,0.0,,,advanced
190,닥치다,to approach/draw[come] near (도래하다/접근하다/다가오다/다다르다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,닥치다,2861.0,advanced
1066,명창,master singer of pansori,1,hanyang,한양 고급2,0.0,,,advanced
189,다스리다,govern/control,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
