,0,1
12,편두통이 있다,To have a migraine
13,씻은 듯이 낫다,"Like washing in water, the illness is completely gone"
14,머리가 지끈지끈 아프다,To have a sharp headache
15,놀라게 하다,To surprise someone
16,손가락을 따다,To be hand-picked
17,부작용이 나타나다,To produce side effects
18,황당하다,To be absurd
19,실생활,Real life
20,증상,Symptom
21,답변을 하다,To answer back
22,예고 없이,Without notice
23,민간요법,Home remedy
24,몸져눕다,To lie flat
25,영양제,Nutritional supplements
26,기운이 펄펄 넘치다,To be in high spirits
27,겨우,Barely
28,설명문,Written explanation
29,엄마 손은 약손,Mother's hand is a comforting one
30,소화가 되다,To be digested
31,통증,Pain
32,사라지다,To disappear
33,건네주다,To hand over
34,피로,Fatigue
35,지켜보다,To watch
36,처방하다,To prescribe
37,긍정적이다,To be positive
38,면역력,Immunity
39,전해 내려오다,To come down to somebody (talk down)
40,비과학적이다,To be unscientific
41,의학적인 근거,Medical evidence
42,손길,Touch
43,혈액 순환,Blood circulation
44,활발해지다,To become active
45,촉진시키다,To promote
46,소꿉장난을 하다,To play house
47,티,Dust
48,주사를 놓다,To give an injection
49,한층 더,All the more
50,혼잣말로 중얼거리다,To murmur to oneself
51,물에 빠지다,To fall into water
52,건지다,To pick up
53,꺼내다,To pull out
54,울음을 그치다,To stop crying
55,거칠어지다,To rough
56,신비하다,To be mysterious
57,펼치다,To spread
58,일컫다,"To call, refer"
59,미끈하다,To be sleek
60,손녀,Granddaughter
61,체온,Body temperature
62,새삼스레,Yet again
63,가득히,Fully
64,홍삼,Red ginseng
65,힘이 솟다,To gather strength
66,군의관,Army surgeon[doctor]
67,장운동,Bowel movement
68,자장가,Lullaby
69,까치,Magpie
70,쌔근쌔근 잠이 들다,To sleep calmly
71,물끄러미 바라보다,To gaze with a vacant expressions
72,고목 껍질,Old tree bark
73,약 한 첩,A dose of medicine
74,머리맡,One's bedside
75,소독약,Disinfectant
76,코를 (쿡) 찌르다,To pick one's nose
77,슈바이처,Albert Schweitzer
78,모나리자,Mona Lisa
79,귀가 찢어질 듯하다,A noise was so loud its like one's ears are burning
80,날개 돋친 듯이 팔리다,To sell like hot cakes
81,날아갈 듯이 가볍다,To be light as an arrow
82,눈 녹듯이 사라지다,To quickly disappear like melted snow
83,돈을 물 쓰듯 하다,A person spends as if its water
84,마파람에 게 눈 감추듯 하다,To eat extremely quickly
85,불 보듯 뻔하다,To be plain as day
86,소 닭 보듯 하다,To have no interest in each other
87,쥐 죽은 듯 고요하다,To be still as a mouse
0,새롭다,"To be new, original"
1,망치다,To ruin
2,차를 몰다,To drive a car
3,손톱,Finger nail
4,물어뜯다,To bite off/ gnaw
5,인연,A person's connection or tie
6,사연,Story
7,피하다,To avoid
8,어색함이 사라지다,To ease the ice
9,호감이 생기다,To strike a favorable note
10,이민을 가다/떠나다,To migrate from another country
11,명함,Business card
12,아쉬움을 달래다,To ease one's frustration
13,장마,Rainy season
14,대청소를 하다,To clean up
15,마음(을) 먹다,To make up one's mind
16,책장,Book case
17,연락이 닿다,To be in touch
18,울음소리,Crying sound
19,들려오다,To come into hearing
20,직감하다,To feel in one's bones
21,무렵,Around (time)
22,어쩌면,Maybe
23,친정(집),Married Woman's Parents' Home
24,조카,Nephew
25,눈 녹듯이 사라지다,Snow melts away
26,빠짐없이,Without fail
27,연락이 끊어지다,To lose contact
28,오해가 풀리다,To clear a misunderstanding
29,용서를 빌다,To beg for pardon
30,무역업을 하다,To trade (for business)
31,사업이 망하다,A business fails
32,앞이 캄캄하다,"To be gloomy, hopeless"
33,노숙 생활,A homeless life
34,끼니,Chimney
35,쫓겨나다,"To be expelled, kicked out"
36,불을 지르다,To set fire to something
37,허름하다,"To be shabby, humble"
38,한가득,Full of beans
39,담다,To put in
40,뺏어 가다,To take away
41,슬슬,Gradually
42,소리치다,To shout
43,찾아뵙다,To visit
44,갓난아이,"Baby, infant"
45,파라과이,Paraguay
46,눈가가 촉촉해지다,One's eyes are moistened
0,폭,"Width, fully"
1,수요,Demand
2,공급,Supply
3,수입,Import
4,수출,Export
5,외,Addition
6,물가 상승률,The rate of inflation
7,이용객,Users
8,고유가 시대,The era of high oil prices
9,곡물,Cereal crops
10,휘발유,Petrol
11,경유,Diesel oil
12,등유,Paraffin
13,생필품,Daily necessity products
14,농산물,Agricultural products
15,수산물,Aquatic produce
16,공산품,Industrial products
17,생산자,Producer
18,소비자,Consumer
19,호황,Economic boom
20,불황,Economic depression/ recession
21,호경기,Economic prosperity
22,불경기,Bad economic times
23,소비가 늘다,Increase in spending
24,줄다,Decrease
25,물가가 오르다,Prices rise
26,내리다,Fall
27,가격이 상승하다,Rise in price
28,하락하다,To take a tumble
29,가격이 폭등하다,Prices sour
30,폭락하다,Take a nose dive
31,소득이 증가하다,To gain income
32,감소하다,Decline
33,생산량,Volume of production
34,구매력이 높아지다,To increase one's purchasing power
35,인상하다,To rise
36,인하하다,To fall
37,구매하다,To purchase
38,품목,Item
39,전염병,Infectious disease
40,휴가철을 맞다,To be on vacation
41,벌어들이다,To make a profit
42,공공요금,Utility changes
43,폭우,Heavy rain
44,당첨되다,To win
45,구입하다,To purchase
46,가공 식품,Processed food
47,빠져나가다,"To escape, evade"
48,세금,Tax
49,냉해,Cold weather damage
50,복원,Restoration
51,허둥지둥,In a flurry
52,상품,Merchandise
53,청취자,Listener
54,보완재,Supplementary goods
55,보완 관계,Supplementary relationship
56,대체재,Substitute goods
57,대체 관계,Alternative relationships
58,보충하다,To supplement
59,바늘 가는 데 실 간다,To be inseperable
60,과정을 거치다,To undergo a process
61,적절하게,In due course
62,조정되다,To be coordinated
63,용어,Terminology
64,유익하다,"To be useful, helpful"
65,예년,The past year
66,평균,Average
67,미치다,To reach
68,대조적이다,To be in contrast
69,예측하다,To make a prediction
70,초과되다,To be in excess
71,비탄력적이다,To be inflexible
72,탄력적이다,To be resilient
73,제약,Restriction
74,불가능하다,To be impossible
75,한창,"Height, summit"
76,시차,Time difference
77,주기적으로,Periodically
78,초과 공급,Excess supply
79,초과 수요,Excess demand
80,불안정하다,To be unstable
81,대책을 마련하다,To come up with a plan
82,유통,Distribution
83,안정시키다,To set at ease
84,손해를 입다,To make a loss
85,손해를 보다,To see damage
86,손해가 나다,To suffer damage
87,제한하다,To limit
88,취업난을 겪다,To suffer from unemployment
89,분식,Flour based food
90,버터,Butter
91,마가린,Margarine
92,울상이다,To be about to cry
93,배추 한 포기,One head of cabbage
94,턱없이,Beyond measure
95,조류 독감,Bird flu
96,학과 정원,An entrance quota
97,사재기,Boarding
98,가격이 치솟다,Price goes up
0,이산가족,A separated family
1,침략하다,To invade
2,안보를 위협하다,To threaten national security
3,정상회담,Summit conference
4,대립하다,"To oppose, conflict"
5,수교를 맺다,To establish democratic relations with
6,평화를 염원하다,To desire peace
7,냉전,Cold War
8,탈냉전,Post-Cold war
9,분단되다,To be divided
10,정부를 수립하다,To establish a government
11,이념,Ideology
12,참전하다,To enter into a war
13,휴전 협정을 맺다,To conclude an armistice
14,공산주의,Communism
15,자본주의,Capitalism
16,사회주의,Socialism
17,민주주의,Democracy
18,보수적이다,Conservatism
19,진보적이다,To be progressive
20,제 2 차 세계 대전을 거치다,To go through World War 2
21,초강대국으로 부상하다,To emerge as a superpower
22,진영,Military encampment
23,체제,System
24,형성되다,To be formed
25,독립,Independence
26,직후,Immediately after
27,영향력을 행사하다,To exercise one's influence
28,대결,Contest
29,전락하다,To degenerate
30,민족,Ethnic group
31,불신,Distrust
32,증오심,Hatred
33,깊어지다,To deepen
34,비극,Tragedy
35,되풀이되다,To repeat
36,반성,Self-reflection
37,실현시키다,"To fulfill, realize"
38,갈라지다,"To divide, split"
39,대통령,President
40,방문하다,To visit
41,외교 관계를 맺다,To establish diplomatic relations
42,30주년,30th anniversary
43,협력하다,"To collaborate, cooperate"
44,우호적이다,To be friendly
45,지속하다,To abide
46,정부가 들어서다,To take office
47,처벌하다,To punish
48,강화하다,To reinforce
49,비우다,"To empty out, drain"
50,장학금,Scholarship
51,수료하다,To complete
52,적성,Aptitude
53,국가보안법,National Security Law
54,소련,The Soviet Union
55,38도선,The 38th parallel border
56,몽골,Mongolia
57,손가락을 까딱하다,To lift one's finger
58,주제가,Theme song
59,가사,Lyrics
60,지도자,Leader
61,현실에 부딪히다,To meet reality
62,전쟁이 발발하다,A war breaks out
63,대비하다,"To contrast, compare"
64,전투,Combat
65,패배하다,To defeat
66,제외하다,To exclude
67,도움을 요청하다,To request home
68,되찾다,To recover
69,파괴되다,"To destruct, be shipwrecked"
70,세력,Influence
71,제정되다,"To enact, establish"
72,혼란스럽다,To be confused
73,명목으로,Under the pretext of
74,개정하다,"To revise, reform"
75,N의 소지가 있다,To have the gift of N
76,폐지하다,"To abolish, repeal"
77,통제하다,To regulate
78,팽팽히 맞서다,To fight hard
79,실체,Truth
80,교류,"Exchange, interchange"
81,이산가족 상봉,Family reunion
82,제의하다,"To suggest, offer"
83,간섭,Interference
84,올림픽이 개최되다,The Olympic games are held
85,상징적인 의미를 갖다,To have a symbolic meaning
86,고조되다,"To upsurge, heighten"
87,선언하다,To declare
88,사상 처음으로,For the first time in history
89,의지,"Will, volition"
90,신뢰를 쌓다,To gain trust
91,이념을 뛰어넘다,To rise above ideology
92,염원하다,"To long for, pray for"
93,사상자,Casulaties
94,유혈 사태,Bloodshed
95,사상범,Political offender
96,대한 적십자사,The Korea National Red Cross
97,공동성명을 발표하다,To present a joint statement
98,몰타,Malta
99,종식,End
100,개막식,Opening ceremony
101,난제,Dilemma
102,판문점,Panmunjeom
103,비무장 지대,Demilitarized zone
104,문이 덜컥 열리다,Door opens suddenly
105,울음을 뚝 그치다,To suddenly stop crying
106,자리에서 벌떡 일어나다,To leap from one's seat
107,가슴을 쭉 펴다,To stretch one's chest out
108,바닥에 털썩 주저앉다,To plop down on the floor
109,냉장고가 텅 비다,The fridge is completely empty
110,펄쩍 뛰다,To jump high
111,푹 쉬다,To rest well
112,뒤로 홱 돌아보다,To glance backwards
113,옷이 흠뻑 젖다,One's clothes get completely soaked
