,0,1
38,탁자,table (not 시탁)
39,찾다,"look for, get, find"
40,열쇠를 찾다,look for keys
0,계속,continuously
1,기분,"feeling, mood, frame of mind"
2,깨끗하다,to be clean
3,늦다,to be late
4,다시,again
5,더,more
6,도착하다,to arrive
7,돕다,help
8,크다,to be big
9,모레,the day after tomorrow
10,목소리,voice
11,문화,culture
12,아직,"not yet, still"
13,요즘,"these days, lately"
14,입학하다,Enter a school
15,자주,"often, frequently"
16,전자,electronic
17,조용하다,be quiet
18,초등학교,elementary school
19,특히,"in particular, especially"
20,체격이 좋다,to be built well
