,ko,en,word_count,source,filepath,zipf,word,frequency,level
1055,먹을거리,things to eat (먹을),1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1049,종량제,a metered system (pay as you go: the Seoul garbage bag system),1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
672,붙잡다,"to catch, seize, capture",1,yonsei,Yonsei 3-2 연세 한국어,0.0,붙잡다,2797.0,intermediate
1044,조명은 완전히 소등하다,to turn the lighting completely off,3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1043,냉기 순환,cool air circulation,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1041,절전모드를 설정하다,to set to sleep mode (computer),2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1040,장시간 보온,keeping warm for a long time (rice in a ricecooker),2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
673,붙잡아 주다,"a helping hand, lend a hand",2,yonsei,Yonsei 3-2 연세 한국어,0.0,,,intermediate
1038,압력 밥솥,pressure cooker,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1037,전기밥솥,electric rice cooker,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,전기밥솥,4498.0,intermediate
1035,전기 냉방 기기,electrical cooling devices,3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1030,전기 온풍기 ,electric heater,3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1029,전기장판,electric pad,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1028,비닐봉투,plastic bag,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1024,장바구니,shopping bag,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1022,소등하다,to turn off the lights,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
663,불장난하다,to play with fire/to flirt with,1,yonsei,Yonsei 3-2 연세 한국어,0.0,,,intermediate
1069,이어지다,"to continue on, to lead to",1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,이어지다,750.0,intermediate
1158,윗사람이 질서를 지키다,to obey orders from above (people above you in status),3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1074,양을 줄이다,to reduce the quantity or amount (쓰레기),2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1148,동물등록제,animal registry,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1144,범칙행위,act of offense,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1141,경범죄,misdemeanor (minor offense),1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
592,총탄에 쓰러지다,shot to death,2,yonsei,Yonsei 3-2 연세 한국어,0.0,,,intermediate
597,나아지다,become better,1,yonsei,Yonsei 3-2 연세 한국어,0.0,나아지다,3510.0,intermediate
599,혼나다,"to get a scolding, told off",1,yonsei,Yonsei 3-2 연세 한국어,0.0,혼나다,5150.0,intermediate
1117,횡단보도로 건너다,to cross at the crosswalk,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1116,새치기를 하다,to cut in line,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1115,줄을 서다,to line up,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
608,밤을 새우다,stay up all night,2,yonsei,Yonsei 3-2 연세 한국어,0.0,,,intermediate
1112,유아용 카시트에 앉히다,to put a child in a carseat,3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1111,범칙금을 내다,to pay a penalty,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
1102,층간 소음,noise complaint issues,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
626,살이 빠지다,to lose weight,2,yonsei,Yonsei 3-2 연세 한국어,0.0,,,intermediate
1089,지구가 방긋 웃다,the earth is smiling at us,3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,0.0,,,intermediate
632,면접시험,an interview,1,yonsei,Yonsei 3-2 연세 한국어,0.0,,,intermediate
647,담일 선생님,class teacher,2,yonsei,Yonsei 3-2 연세 한국어,0.0,,,intermediate
250,거스름돈,change (money),1,integrated,Integrated Korean Intermediate 1,0.0,,,intermediate
248,~(으)ㄴ/는 지 [ ] 되다,It has been [time span] since...,5,integrated,Integrated Korean Intermediate 1,0.0,,,intermediate
534,당첨자,prize winner,1,SNU,서울대 한국어 4B,0.0,,,intermediate
798,둔하다,dense,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
763,편찮다,sick,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
766,포근하다,"warm, cozy",1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,포근하다,4885.0,intermediate
82,단돈,merely,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
80,과소비,overconsumption,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
781,네모나다,square,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
70,붐비다,crowded,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,붐비다,4478.0,intermediate
64,귀성행렬,homecoming traffic jam,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
796,동그랗다,round,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,동그랗다,4987.0,intermediate
51,머리기사,headlines,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
161,흉몽,an ominous dream,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
44,일시불,lump sum,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
43,연회비,(annual) membership fee,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
41,무절제하다,commit,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
40,무이자,interest-free,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
33,소 잃고 외양간 고친다,Mend the barn after the horse is stolen.,4,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
32,윗물이 맑아야 아랫물이 맑다,Like father like son.,4,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
31,돌다리도 두들겨 보고 건너라,Look before you leap.,4,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
30,꼬리가 길면 밟힌다,Give him enough rope and he will hang himself.,3,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
102,아무러면,certainly (similar to 확실히),1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
757,탁하다,murky,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
107,점치다,predict,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
756,커다랗다,big,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,커다랗다,690.0,intermediate
159,한턱내다,to treat (smb) to (sth),1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
158,태몽,dream of childbirth,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
155,숙면,deep sleep,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
154,선잠,nap,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
151,길몽,a fortuitous dream,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
150,차량유지비,vehicle maintenance fee,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
721,정성껏,with one's whole heart,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
144,외식비,eating out expenses,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
141,생활 잡비,sudden unplanned expenses,2,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
135,교통비,transportation fees,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
134,교육비,education fees,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,교육비,5159.0,intermediate
133,공과금,utilities,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
132,경조사비,money for congratulations and condolences,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
131,건강의료비,health expenses,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
129,일석이조,kill two birds with one stone,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
750,질기다,tough,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
755,캄캄하다,very dark,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,캄캄하다,4616.0,intermediate
807,매콤하다,spicy,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
23,초상권,portrait rights,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
840,목마르다,thirsty,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
861,색다르다,different,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,색다르다,4181.0,intermediate
391,물기둥,column of water; water spout ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
387,초혼,first marriage,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
865,서투르다,unskilled,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,서투르다,4924.0,intermediate
381,결혼관,outlook on marriage ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
867,선선하다,cool,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
371,주거지 ,dwelling ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
369,메마르다 ,to be parched; totally dry ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
367,남존여비 ,male-dominated ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
365,지아비 ,husband ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
873,속상하다,upset,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,속상하다,4775.0,intermediate
359,과보호,overprotectiveness ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
884,싱겁다,bland,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,싱겁다,4933.0,intermediate
886,쌀쌀하다,chilly,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
887,쑬스럽다,bashful,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
353,관찰력,observation skill ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
352,재테크 ,investment techniques ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
349,장래성,future potential ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
393,열기구 ,hot air balloon,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
395,정들다,to become fond of ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
842,무덥다,stifling,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,무덥다,4991.0,intermediate
404,수도세 ,water bill,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
843,미끄럽다,slippery,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,미끄럽다,5324.0,intermediate
7,믿는 도끼에 발등 찍힌다,To bite the hand that feeds you.,4,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
6,고래 싸움에 새우 등 터진다,When giants fight it’s the little guys that lose.,5,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
4,떡 줄 놈은 생각지도 않는데 김칫국부터 마신다,Don’t count your chickens before they’ve hatched.,7,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
844,믿음직스럽다,reliable,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
1,세 살 적 버릇 여든까지 간다,What is learned in the cradle is carried to the tomb.,6,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
0,금강산도 식후경,Pudding rather than praise.,2,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
845,밉다,detestable,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,밉다,2901.0,intermediate
423,소꼽놀이,playing house,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
420,동글다,(Adj.) round ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
418,강강술래,women's circle game ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
416,내다보다,to look out/ahead,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,내다보다,2240.0,intermediate
412,널뛰기,a standing seasaw,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
411,그네뛰기,swinging while standing on a wooden plank,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
410,연날리기,kite flying,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
409,제기차기,Korean hacksack,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
405,관리비 ,maintenance fees,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
160,해몽,interpretation of dreams,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
163,귀성객,travellers returning to their hometowns for the holidays,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
232,꺼짐,off,1,other,가나다 intermediate 2,0.0,,,intermediate
111,청진기를 대다,to put a stethoscope (on chest),2,other,가나다 intermediate 2,0.0,,,intermediate
428,들이다,let sb into,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,들이다,1198.0,intermediate
121,연애편지,love letter,1,other,가나다 intermediate 2,0.0,,,intermediate
429,따다,pick,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,따다,1263.0,intermediate
119,저금하다,to save,1,other,가나다 intermediate 2,0.0,,,intermediate
118,약통,medicine box,1,other,가나다 intermediate 2,0.0,,,intermediate
117,구급약,emergency kit,1,other,가나다 intermediate 2,0.0,,,intermediate
430,따라다니다,follow,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,따라다니다,4016.0,intermediate
432,따지다,nitpick,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
107,청진기,stethoscope,1,other,가나다 intermediate 2,0.0,,,intermediate
164,덕담,well-wishes,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
444,뛰어내리다,jump,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,뛰어내리다,4380.0,intermediate
102,빠른우편,express delivery,1,other,가나다 intermediate 2,0.0,,,intermediate
99,걸래,mop,1,other,가나다 intermediate 2,0.0,,,intermediate
98,불일,chores,1,other,가나다 intermediate 2,0.0,,,intermediate
447,뛰쳐나가다,run out,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
455,남녀평등,gender equality,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
458,냉방병,air-conditioningitis,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
84,신발장,shoe rack,1,other,가나다 intermediate 2,0.0,,,intermediate
425,들어서다,"go in, go up",1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,들어서다,489.0,intermediate
130,휴대용,portable,1,other,가나다 intermediate 2,0.0,,,intermediate
411,숙박비,room charge,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
144,생필품,necessities,1,other,가나다 intermediate 2,0.0,,,intermediate
227,냉수,cold water,1,other,가나다 intermediate 2,0.0,,,intermediate
225,헹굼,rinse,1,other,가나다 intermediate 2,0.0,,,intermediate
217,명세표,reciept,1,other,가나다 intermediate 2,0.0,,,intermediate
320,기혼,matrimony,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,기혼,5302.0,intermediate
209,저온,low temperature,1,other,가나다 intermediate 2,0.0,,,intermediate
208,전기료,electric bill,1,other,가나다 intermediate 2,0.0,,,intermediate
334,교통수단,transportation,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
335,교통편,communication facilities,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
337,구두쇠,miser,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
357,글쓴이,writer,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
187,출금,to withdraw,1,other,가나다 intermediate 2,0.0,,,intermediate
374,열대야,tropical night,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
380,온돌,Korean floor heating,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,온돌,5378.0,intermediate
168,붐비다,to be crowded (ㅂ),1,other,가나다 intermediate 2,0.0,붐비다,4478.0,intermediate
164,받아들이다,to accept,1,other,가나다 intermediate 2,0.0,받아들이다,605.0,intermediate
394,속도위반,speeding,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
147,지구온난화,global warming,1,other,가나다 intermediate 2,0.0,,,intermediate
81,세면도구,toiletry,1,other,가나다 intermediate 2,0.0,,,intermediate
80,붙박이 옷장,built-in closet,2,other,가나다 intermediate 2,0.0,,,intermediate
462,노약자,the old and infirm,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
235,연말연시,"the end of the year, the holiday season",1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
217,뒤떨어지다,to fall behind (sth),1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
209,타이르다,"admonish (softly, as to children)",1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
203,쇠귀에 경 읽기,a useless/impossible endeavor,3,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
201,나무라다,scold,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
197,광고대행사,advertising agency,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
672,뜻밖에,unexpectedly,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,뜻밖에,4328.0,intermediate
681,모처럼,after a long time,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,모처럼,2713.0,intermediate
696,올바르다,correct,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,올바르다,1313.0,intermediate
184,획일적,"uniform, one size fits all",1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
176,관찰력,power of observation,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
710,저렴하다,cheap,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
713,점잖다,gentle,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,점잖다,4126.0,intermediate
171,장손,the first son of the first son,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
170,세뱃돈,New Year's money,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
169,세배,bowing for New Year's,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
167,설빔,new clothes for Lunar New Year's,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,,,intermediate
165,떡국,rice cake soup,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,0.0,떡국,5386.0,intermediate
607,살며시,lightly,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
5,곱하다,to multiply,1,other,가나다 intermediate 2,0.0,,,intermediate
75,밤색,brown,1,other,가나다 intermediate 2,0.0,밤색,4766.0,intermediate
13,꼬박꼬박,all the time,1,other,가나다 intermediate 2,0.0,,,intermediate
467,농춘,farming village,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
482,가렵다,itchy,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
485,갸름하다,slender,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
61,찾아뵈다,to pay a visit,1,other,가나다 intermediate 2,0.0,,,intermediate
51,관공서,public office,1,other,가나다 intermediate 2,0.0,,,intermediate
50,잔심부름,little errand,1,other,가나다 intermediate 2,0.0,,,intermediate
49,심부름센터,detective agency,1,other,가나다 intermediate 2,0.0,,,intermediate
38,연수생,trainee,1,other,가나다 intermediate 2,0.0,,,intermediate
36,중얼거리다,to whisper,1,other,가나다 intermediate 2,0.0,중얼거리다,3002.0,intermediate
520,망가뜨리다,break down,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
33,체엄하다,to experience,1,other,가나다 intermediate 2,0.0,,,intermediate
31,병세,condition,1,other,가나다 intermediate 2,0.0,,,intermediate
527,맡기다,"leave, check",1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,맡기다,1199.0,intermediate
21,편찮다,to be unwell,1,other,가나다 intermediate 2,0.0,,,intermediate
20,결근하다,to be absent from work,1,other,가나다 intermediate 2,0.0,,,intermediate
533,머뭇거리다,hesitate,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
537,메다,choke,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,메다,4243.0,intermediate
345,통계청,national statistics office,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
341,전시실,exhibition room,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
337,무남독녀,an heiress,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
39,덜렁거리다,restless; hasty ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
65,주택가 ,residential area ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
61,화교 ,overseas Chinese ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
1158,세다,count up,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,세다,2986.0,intermediate
55,밀집하다 ,to be concentrated/close together,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
1167,숨지다,die,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,숨지다,2409.0,intermediate
1170,붙잡히다,be caught,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,붙잡히다,4097.0,intermediate
48,귀사,"a formal greeting, lit. ""your esteemed company""",1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
47,다방면,varied,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
34,공기 청정기 ,air purifier ,3,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
333,고사장,examination hall,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
32,회원권,membership ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
30,폭행죄,assault crime ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
25,끙끙거리다,to groan and moan ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
1176,비키다,step aside,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,비키다,4176.0,intermediate
23,N에 시달리다,to suffer from N; to be pestered by N,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
1181,빠지다,fall/drop out,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,빠지다,954.0,intermediate
1182,빨개지다,blush,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
1183,빻다,crush,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,,,intermediate
66,도시 근교 ,"suburbs; lit. ""far from city""",3,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
68,번화하다 ,bustling; busy ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
69,쾌적하다 ,pleasant ,2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
1150,새우다,stay up all night,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,새우다,4529.0,intermediate
108,위장병,stomach problems ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
107,씌우다,to cover ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,씌우다,4036.0,intermediate
1127,돌려주다,give back,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,돌려주다,4468.0,intermediate
1130,돌아다니다,get around,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),0.0,돌아다니다,2667.0,intermediate
100,동맥경화,artery hardening ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
97,장염,entritis,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
96,위염,gastritis ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
95,간염,hepatitis ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],0.0,,,intermediate
