,0,1
33,이용하다,to use
34,편리하다,to be convenient
35,다양하다,"to be various, to be diverse"
36,평일,weekdays
37,무료,"no charge, no fee"
38,위치,location
39,약,medicine
40,상담,"consultation, counseling"
41,호주,Australia
42,습기,humidity
43,항상,always
44,금,gold
45,숲,forest
46,캥거루,kangaroo
47,새,bird
48,관심,interest
49,관계,relationship
50,촌수,the degree of kinship
51,방법,method
52,숫자,number
53,계산하다,to calculate
54,반대로,in the opposite
0,소중하다,to be precious
1,원룸,"one room, studio"
2,디카,digital camera
3,밥솥,rice cooker
4,밥을 하다,to cook (rice)
5,건강,health
6,생각하다,to think
7,가지고 있다,to have
8,꼭,"surely, in any case"
9,유명하다,to be famous
10,닭고기,chicken
11,채소,vegetable
12,좀,a little
13,낫토,fermenated Japanese beans
14,콩,bean
15,건강,health
16,후추,pepper
17,불,fire
18,인상적,impressive
19,곳,place
20,이유,reason
0,무역,trade
1,부탁하다,to ask for a favor
2,도움,help
3,필요하다,to need
4,무역 회사,trading company
5,신문사,newspaper company
6,여행사,travel agency
7,증권 회사,stocks company
8,항공사,airline
9,잡지사,magazine company
10,졸업하다,to graduate
11,전공,major
12,경영학,business study
13,국어국문학,Korean Language and Literature study
14,역사학,History study
15,신문방송학,Journalism
16,경제학,academic economics
17,의학,medicine (as a major or course of study)
18,천문우주학,Astronomy cosmology
19,국적,nationality
20,오래간만,to have been a long time since...
21,지내다,to get along
22,사귀다,make friends
23,힘들다,to have a hard time
24,익숙하다,to be accustomed
25,할아버지,grandfather
26,할머니,grandmother
27,큰아버지,"an uncle, the elder brother of one´s father"
28,큰어머니,"an aunt, the wife of the elder brother of one´s father"
29,아버지,father
30,어머니,mother
31,작은아버지,A younger brother of one´s father
32,작은어머니,"an aunt, the wife of one´s father´s younger brother"
33,고모,"aunt, father's sister"
34,고모부,the husband of one's father's sister
35,사촌 형,cousin (older brother)
36,사촌 동생,cousin (younger sibling)
37,사촌 오빠,older male cousin ( for female)
38,꿈,dream
39,자기소개,a letter of self-introduction
40,태어나다,to be born
41,모으다,to save
42,피다,to bloom
43,등,etc. et cetera
44,세계,world
45,문화,culture
46,기회,chance
47,글,story
48,문학,literature
49,앞으로,in the future
50,디자인,design
51,성격,personality
52,멋있다,to be splendid
53,풍경,landscape
