,0,1
22,아쉽다,sorry
23,안전하다,safe
24,안타깝다,sad
25,알맞다,proper
26,얇다,thin
27,얌전하다,gentle
28,얕다,shallow
29,어색하다,awkward
0,인생,life (one's history)
1,인쇄,printing
2,일반적,general
3,일부,part
4,일상적,daily
5,일생,one's whole life
6,임시,temporary
7,입장료,admission
8,자격,qualification
9,자극적,exciting
10,자세,posture
11,자신감,self-confidence
12,자연적,natural
13,자원,resources
14,자존심,one's pride
15,잔소리,nitpicking
16,장기적,long-term
17,장사,business
18,재산,property
19,재주,talent
20,재해,disaster
21,저장,storage
22,적극적,enthusiastic
23,전망,prospect
24,전문가,expert
25,전문적,specialized
26,전문점,specialty store
27,전부,all
28,전통,tradition
29,전통적,traditional
0,모자라다,be short of
1,모집하다,recruit
2,몰다,steer
3,몰라보다,fail to recognize
4,몰려들다,crowd into/around
5,몰리다,be cornered
6,무너지다,collapse
7,무서워하다,fear
8,묵다,stay
9,묶다,tie up
10,묻히다,dredge
11,물다,bite
12,물러서다,step back
13,물려주다,bequeath
14,물리다,be bitten
15,미끄러지다,slip on
16,미루다,postpone
17,미치다,reach
18,믿다,believe
19,밀다,push
20,밀려오다,crowd into
21,바뀌다,be changed
22,바닥나다,run out
23,바라보다,look at
24,바로잡다,straighten
25,바르다,cover
26,반영하다,reflect
27,반짝이다,glitter
28,반하다,fall in love
29,받아들이다,accept
0,과장하다,exaggerate
1,괴롭히다,harass
2,구르다,roll
3,구분하다,divide
4,구하다,"look, find"
5,굶다,starve
6,권하다,advise
7,그만두다,"discontinue, resign"
8,극복하다,overcome
9,긁다,scratch
10,금지하다,prohibit
11,긋다,draw
12,기르다,raise
13,기울이다,"lean, devote"
14,까다,peel
15,깔다,spread out
16,깨닫다,realize
17,깨뜨리다,break
18,깨우다,wake up
19,깨지다,break
20,꺼내다,pull
21,꽂다,put
22,꾸미다,decorate
23,꾸짖다,scold
24,꿈꾸다,dream
25,끄다,put out
26,끊기다,be cut off
27,끊다,cut off
28,끊어지다,"snap, lose contact with"
29,끌다,"pull, lead"
0,끌리다,"drag, be drawn"
1,끓다,boil
2,끼어들다,cut in on
3,끼우다,put in
4,나누다,divide
5,나뉘다,be divided
6,나다,grow
7,나서다,take the lead
8,나아가다,advance
9,나아지다,improve
10,나타나다,appear
11,날다,fly
12,날리다,fly
13,날아가다,fly away/off
14,날아다니다,fly about
15,날아오르다,fly up
16,남기다,leave
17,남다,be left
18,낫다,recover
19,낭비하다,waste
20,낮추다,lower
21,낳다,give birth to
22,내놓다,put out
23,내다,give
24,내려다보다,look down
25,내리다,"lower, get off"
26,내버려두다,leave as is
27,내주다,"give, offer"
28,내쫓다,"kick sb out, dismiss"
29,널다,hang
0,발생하다,happen
1,발휘하다,demonstrate
2,밝다,bright
3,밝히다,light up
4,밟다,step on
5,밟히다,be stepped on
6,밤새우다,stay up all night
7,방문하다,visit
8,방치하다,neglect
9,뱉다,spit out
10,버려지다,be left out
11,버티다,endure
12,번갈다,by turns
13,벌리다,open
14,벗기다,take off
15,벗어나다,get out of
16,베다,cut
17,변하다,change to/into
18,병들다,get sick
19,보살피다,look after
20,보이다,"be seen, show"
21,부딪히다,be bumped into
22,부러지다,be broken
23,부서지다,be broken
24,부치다,send
25,불어나다,increase
26,불태우다,ignite a fire
27,붐비다,be crowded with
28,붙이다,attach
29,붙잡다,hold on (to)
0,절반,half
1,절약,saving
2,절차,procedure
3,정상적,normal
4,정성,give from the heart
5,정신적,mental
6,정의,justice
7,정치,politics
8,정치인,politician
9,정치학,political science
10,제도,system
11,제안,proposal
12,제품,product
13,제한,limit
14,조리법,recipe
15,조언,advice
16,조절,control
17,존경,respect
18,주제,subject
19,주택,house
20,줄거리,summary/plot
21,중고,secondhand article
22,증상,symptom
23,지식,knowledge
24,지역,area
25,지위,position
26,지출,expense
27,지휘자,conductor
28,진실,truth
29,진행,progress
0,무선,wireless
1,무소식,no news
2,무시,disregard
3,문명,civilization
4,문서,document
5,문의,inquiry
6,문제점,problem
7,문화유산,cultural heritage
8,문화적,cultural
9,물가,price
10,몰론,of course
11,물질,substance
12,물품,article
13,미혼,unmarried
14,민속놀이,folk game
15,민요,folk song
16,민족,ethnic group race
17,믿음,belief
18,밑줄,underline
19,바깥,the outside
20,바닥,floor
21,바람,wish
22,바탕,foundation
23,반복,repetition
24,반성,self-reflection
25,반응,response to
26,반품,return
27,발걸음,step
28,발견,discovery
29,발급,issue
0,담당하다,take charge of
1,당기다,"pull, draw"
2,당하다,suffer
3,닿다,touch
4,대다,"touch, supply"
5,대신하다,replace
6,대하다,"face, treat"
7,던지다,throw
8,덜다,lessen
9,덮이다,be covered with
10,데다,burn oneself
11,데려오다,bring
12,데우다,heat up
13,데치다,blanch
14,도망가다,make one's getaway
15,돌다,turn
16,돌려보내다,return
17,돌려주다,give back
18,돌리다,"turn, work"
19,돌보다,look after
20,돌아다니다,get around
21,돌아보다,look back
22,돌아서다,turn away
23,되돌리다,restore
