,0,1
75,미술품을 복원하다,To restore artwork
76,자료를 복원하다,To restore data
77,유물을 복원하다,To restore artifacts
78,다스리다,To take control
79,나라를 다스리다,To take control fo a country
80,무르익다,To ripen
81,과일이 무르익다,Fruit is ripe
82,단풍이 무르익다,Fall leaves are ripe
83,분위기가 무르익다,Atmosphere is ripe
84,탐스럽게,Bitterly
85,발길,Kick
86,차라리,Rather
87,맺다,To form
88,맺히다,To be formed
89,땀이 맺히다,Sweat formed
90,눈물이 맺히다,Tears formed
91,열매를 맺다,Fruit formed
92,결실을 맺다,To bear fruit
93,향기롭다,To be fragrant
94,향기,Aroma
95,방울방울,Bubbles
96,이슬이 맺히다,Dew formed
97,참이슬,Fir tree
98,서기관,Scribe
0,과거,Joseon dynasty state entry examination
1,기발하다,To be unconventional
2,대기만성,Great talents mature late
3,더디다,To be tardy
4,동네,Village
5,동아시아,East Asia
6,두뇌,Brains
7,뒤처지다,"To be left behind, fall behind"
8,떡입,A seed leaf
9,떼다,"To deduct, detach, seperate, learn everything"
10,뚫다,"To drill, clear"
11,마을,Village 2
12,무용수,Dancer
13,바가지,"Gourd dipper, unreasonable price"
14,벼슬,Government post
15,벽,"Wall, partition"
16,서당,Village schoolhouse
17,소질,"Aptitude, markings"
18,속도,Speed
19,송곳,An awl
20,실력,"Ability, capability"
21,여기다,"To think, consider"
22,원서,Application form
23,장원급제,Highest passing mark in state exam
24,재촉하다,"To press, urge (positive)"
25,제자리걸음,A stalemate
26,지원하다,To apply
27,짓다,"To make, build"
28,채근하다,"To urge, demand (negative)"
29,통역,Interpretation
30,한심하다,To be hopeless
31,확정,"Decision, conclusion"
32,황소,Bull
33,훈장님,Schoolmaster
34,훗날,Some other day
35,구멍,Hole
36,차라리,Just as soon as
37,하나만 알고 모른다,To only know one side of the story
38,될성부른 나무는 떡잎부터 알아본다,Genius shows itself even in childhood
39,일찍 핀 꽃은 일찍 지는다,Early flowers bloom early
40,유창하게,Fluently
41,걸음,Pace
42,감각,5 Senses
43,수준,Level
44,속상하다,To be upset
45,시각,Sense of sight
46,청각,Sense of hearing
47,후각,Sense of smell
48,미각,Sense of taste
49,촉각,Sense of touch
50,기관,Institution
51,유행,Fashion
52,시대,Era
53,소질,"Talent, aptitude from birth"
54,건전지,Battery
55,재능,Really good talent for something from birth
56,남다르다,To be extraordinary
57,회의,Meeting
58,견다,To stand
59,범위,Range
60,알파벳,Alphabet
61,구구단,Times tables
62,천자문,Thousand character classic (text)
63,승낙하다,To consent
64,하수도,Sewer
65,변기,Toilet
66,굴뚝,Chimney
67,입시관문,Entrance exam
68,대,:
69,치열하다,To be intense
70,공사,Construction
71,업체,Company
72,이자,Interest (money)
73,실질적이다,To be substantial
74,제출,Submission
75,조리 있다,To be coherent
76,근거,Evidence
77,형식을 지키다,"To keep one's format, type"
78,사황,Situation
79,구분하다,To differentiate
80,전달하다,To deliver
81,논리적이다,To be logical
82,설튼력이 있다,To have a sense of organisation
83,겉모습,Appearance
84,중요성,Importance
85,질서,Order
86,강해지다,To become strong
87,제기되다,"To be raised, brought up"
88,논란,Argument
89,중세,Middle Ages
90,총살형,Firing Squad execution
91,교소형,Hanging
92,천사같다,Like an angel
93,항의하다,To protest
94,오히려,Rather
95,이어지다,To follow
96,제시되다,To be presented
97,깔끔하다,To be appropriate
98,적절하다,To be appropriate for
99,요약하다,To summarize
100,제안하다,To propose
101,전망하다,"Outlook, prediction"
102,일반적이다,To be typical
103,진술하다,To make a statement
104,인용하다,To quote
105,구체적이다,To be concrete
106,경쟁력,Competitiveness
107,스펙,Specification
108,평균 연령,Average age
109,짐작하다,To guess
110,생물 모방 공학,Genetic biomedical engineering
111,살펴보다,To examine
112,진화,Evolution
113,생명체,Organism
114,풍요롭다,"To be fertile, productive"
115,존중,Respect
116,슴성,"Nature, habit"
117,지나치다,To be excessive
118,판단하다,To judge
119,해고되다,To be fired
120,소각장,Incineration
121,설치,Installation
122,소각장을 세우다,To establish an incineration plant
123,처리하다,"To process, dispose"
124,시설,Facility
125,인식,Recognition
126,실천,"Practice, action"
127,방안,"Measure, plan"
128,내면,Inside (a person)
0,가업,Family business
1,검색하다,To search
2,곁들이다,To garnish
3,고사,Shamanistic practice of worshiping deities
4,기념하다,To commemorate
5,기원하다,To pray
6,깨물다,To bite
7,낭비,Waste
8,대보름,15th January by the Lunar Calendar
9,돌잔치,Baby's first birthday banquet
10,딱하다,"To be pitiful, poor"
11,때우다,To kill time
12,마련하다,To prepare
13,물려받다,To inherit
14,본래,Originally
15,부럼,Nuts eaten on 대부름
16,살림,Household goods
17,서류,Documents
18,성격,Personality
19,성대하다,To be magnificent
20,암살,Assassination
21,어기다,To go against
22,언쟁,Verbal dispute
23,유언,One's last will and testament
24,점치다,To have one's fortune told
25,지루하다,To be tiresome
26,집다,To take up
27,집들이,House-warming Party
28,치르다,"To go through, observe"
29,풍속,"Manners, customs"
30,하숙집,Boarding house
31,한복,Traditional Korean dress
32,허무하다,"To be vain, futile"
33,성인식,Coming of age ceremony
34,환갑잔치,60th birthday ceremony
35,차지하다,To occupy
36,원료,Raw material
37,담배를 물다,To put a cigarette in someone's mouth
38,젖병을 물다,To put a baby bottle in one's mouth
39,사탕을 물다,To put candy in one's mouth
40,팔을 물다,To bite an arm
41,다리를 물다,To bite a leg
42,흉터가 있다,To have a scar
43,입술을 깨물다,To bite one's lips
44,혀를 깨물다,To bite one's tongue
45,사탕을 깨물다,To bite candy
46,열 손가락 깨물어서 아프지 않은 손가락 없다,"No matter how many children a person has, they are all important to their parent"
47,추리,"Inference, deduction"
48,출판되다,To be published
49,베스트셀러,Best seller
50,식순,Ceremony
51,장례를 치르다,To carry out a funeral
52,비롯되다,To begin
53,목숨,Life
54,목숨을 끊다,To die
55,목숨을 잃다,To lose one's life
56,목숨을 건지다,To almost die
57,목숨을 구하다,To save someone's life
58,목숨이 위태롭다,To have one's life at risk
59,목숨이 왔다 갔다 하다,To have one's life at risk 2
60,목숨을 걸다,To risk one's life
61,성대한 결혼식,A magnificent wedding
62,성대하게,Magnificently
63,성대히,Magnificently 2
64,화장,Cremation
65,회갑,60th birthday
66,성년의날,Coming of Age day
67,칠순,70th birthday
68,팔순,80th birthday
69,돌잡이,Career choosing ceremony at first birthday party
70,돌잔치를 하다,To have a first birthday party
71,돌잔치를 치르다,To observe a first birthday party
72,점을 보다,To see the future
73,점쟁이,Fotune teller
74,학자,Scholar
75,화살,Arrow
76,활,Bow
77,무인,Soldier
78,청진기,Stethoscope
79,판사,Judge
80,판사봉,Judge's rod
81,법조인,Legal profession
82,IT업계,IT industry
83,공,Ball
84,가루비누,Powdered soap
85,비누 거품,Lathered bubbles
86,감다,To reel in
87,보름달,Full moon
88,반달,Half moon
89,초슴달,First crescent moon
90,그믐달,Last crescent moon
91,무덤,Grave
92,묻다,To bury
93,매장,Burial
94,풍장,Wind burial
95,수목장,Tree burial
96,만리장성,The Great Wall of China
97,화장,Cremation
98,기념식,Anniversary
99,예방주사,Vaccination
100,꽃다발,Bouquet
101,기념일,Anniversary 2
102,벌금,Fine
103,음주운전,Drink drive
104,처벌,Punishment
105,해외 출장,Business trip abroad
106,증권 시장,Stock market
107,갈수록,As days go on
108,1인 가구,1 person household
109,곳곳,Everywhere
110,기상이변,Phenomenal Weather
111,오해,Misunderstanding
112,보존하다,To preserve
113,해외 특파원,Overseas reporter
114,국민투표,National vote
115,전하다,"To convey, communicate"
116,무지하다,To be ignorant
117,견해,View point
118,동성결혼,Same-sex marriage
119,경보,Alarm signal
120,합법화,Legalization
121,걸다,"To wager, risk"
122,귀하다,To be scarce
123,수입,Income
124,살림을 하다,To run a house
125,살림을 살다,To do housework 2
126,살림이 늘다,To increase housework
127,소님을 맞다,To welcome someone
128,새해를 맞다,To greet the new year
129,추석을 맞다,To welcome Thanksgiving
130,60세 생일을 맞다,To welcome one's 60th birthday
131,인생의 황혼기를 맞다,To welcome one's twilight years
132,죽음을 맞다,To welcome/greet death
133,예의,Etiquette
134,살림살이,House Furnishings
135,벙어리,Person with speech impediment
136,개요 쓰기,Overview writing
137,논설문,Editorial article
138,브렉시트,Brexit
139,일회용품,Disposable thing
140,설명문,Explanatory article
141,대강,Roughly
142,배치하다,To assign
143,균형,Balance
144,방향,Direction
145,명확히,Clearly
146,정하다,To decide
147,중복되다,To overlap
148,무분별하다,To be rash
149,활성화하다,To be active
150,정책,Policy
151,시행하다,To execute
152,은행 잔고,Bank balance
153,권장하다,To recommend
154,올바르게,Correctly
155,발급,Issuance
156,신규,New
157,제공하다,To provide
158,혜택,Benefits
159,제도적,Institutional
160,인해,Due to
161,부장용,Department manager
162,외상이면 소도 잡아먹는다,"As long as there, is credit people will buy anything"
163,외상,Credit
164,서론,Introduction
165,본론,Content
166,결론,Conclusion
167,문제 제기,Problem raising
168,대책,"Measures, steps"
169,백일 잔치,100 day celebration 
170,종이,Paper
171,성냥,Matches
172,붓,Brush
173,붓글씨,Calligraphy
174,기저귀,Diapers
175,단무지,Pickled radish
176,복,Luck
177,친지,Relatives
178,초,Candle
179,의하다,According to
180,풍요로워지다,To grow rich
181,발전하다,To develop
182,치료,Treatment
183,실시하다,To come into effect
184,환자,Patient
185,위협,Threat
186,자살률,Suicide rate
187,자살을 시도하다,To attempt suicide
188,중압감,Oppression
189,고독감,Loneliness
190,경영자,Manager
191,발달되다,To develop 2
192,여겨지다,"To be regarded as, considered"
193,요소,Element
194,논의,Discussion
195,핵심,"Centre, point"
196,유형,"Type, category"
197,구성하다,To constitute
198,흐름,Flow
199,연결되다,To connect
200,간결하게,Concisely
201,서술,"Description, narration"
202,방식,Method
203,사례를 들다,To provide an example
204,시간은 금이다,Time is gold
205,격언,"Saying, proverb"
206,독자,Reader
207,행해지다,To be enacted
208,사형제도,Death penalty
209,지폐,Paper money
210,과연,"Indeed, sure enough"
211,찬.반,Agree and disaree
212,억제하다,To deter
213,법적,Legally
214,손꼽,The best
215,측면,Aspect
216,특산,Characteristic
217,개념,"Concept, idea"
0,가을걷이,Autumn harvest
1,강강술래,Korean tradiitonal roundabout dance
2,교통 체증,Traffic congestion
3,귀성,Going home
4,금수강산,Country noted for it's beauty
5,길쌈,Weaving by hand
6,나누다,To divide
7,넉넉함,"Richness, abundance"
8,노고,Labour
9,농부,Farmer
10,농한기,Off season for farmers
11,누리다,"To enjoy, be blessed with"
12,대략,"Roughly, approximately"
13,대명사,Synonym
14,마치다,"To complete, finish"
15,맞다,"To greet, welcome"
16,무렵,"About the time, on the ocassion"
17,무치다,To season vegetables with condiments
18,민요,Folk song
19,박식하다,"To be well informed, learned"
20,벌이다,"To throw, stage, hold, give"
21,빗대다,"To liken, compare"
22,빚다,To make dough for rice cakes
23,사전,Dictionary
24,성품,"Character, nature temper"
25,송편,Half-moon shaped rice cakes
26,쇠다,"To celebrate, observe"
27,수확하다,"To harvest, reap"
28,시합,"Match, contest"
29,신라,Silla kingdom
30,양력,Solar calendar
31,음력,Lunar calendar
32,응원,"Cheering, aid"
33,일단락되다,"To complete the first change, settle a matter for the time being"
34,중추,8th lunar month
35,짜다,To weave
36,천,Woven cloth
37,추수감사절,Thanksgiving Day
38,평안,"Well-being, peace, tranquility"
39,푸짐히다,To be abundant
40,풍습,Customs
41,풍요로움,"Richness, abundance"
42,한가워,August 15th Lunar Calendar
43,한바탕,"A scene, round"
44,곤충,Insect
45,비유하다,Compare (figure of speech)
46,겸손하게,Modestly
47,쇠다,To celebrate
48,추석을 쇠다,To celebrate Chuseok
49,설날은 쇠다,To celebrate New Year
50,생일을 쇠다,To celebrate a birthday
51,기념일을 쇠다,To celebrate an anniversary
52,승전,Win a victory
53,뷔페,Buffet
54,햇사과,Fresh apple
55,햇병아리,Rookie
56,햇감자,Fresh potato
57,햇밤,Fresh chestnuts
58,햅쌀,Fresh rice
59,해콩,Fresh beans
60,해팥,Japanese red bean
0,가꾸다,To make oneself up
1,가리다,To be particular about food
2,고민하다,To worry
3,공중도덕,"Public morality, etiquette"
4,기준,Standard
5,꾀하다,"To plan, scheme"
6,남아프리카,South Africa
7,내면,Interior
8,놀이동산,Amusement park
9,다이어트,Diet
10,담변하다,To reply
11,만회하다,"To recover, revive"
12,미루다,To postpone
13,부작용,Side effect
14,부진,"Dullness, depression, inactivity"
15,선호하다,To prefer
16,성인병,Geriatric disease
17,성패,Success and failure
18,성형수술,Plastic surgery
19,수준급,High level
20,쉴 새 없이,Constantly
21,시민의식,Civil sense
22,영업 실적,Results of operations
23,예보하다,To forecast
24,오동통하다,To be short and chubby
25,외모,Appearance
26,자살(하다),To commit suicide
27,좌우하다,"To influence, control"
28,집중 호우,Heavy rain
29,참고,Consultation
30,청년 실업,Youth unemployment
31,체형,Physique
32,치수,Measurement
33,편식,Unbalanced diet
34,필수 요소,Essential fact
35,환율,Exchange rate
36,활력,"Energy, vitality"
37,신형,New type
38,청첩장,Invitation
39,노후,Old age
40,신붓감,Prospective wife
41,두툼하다,To be thick
42,뺨,Cheek
43,미인,Beauty
44,부작용이 있다,To have side effects
45,부작용이 생기다,To have side effects occur
46,부작용이 따르다,To have different side effects
47,부작용을 낳다,To produce side effects
48,부작용으로,Through side effects
49,꽃을 가꾸다,To grow flowers
50,정원을 가꾸다,To take care fo the garden
51,외모를 가꾸다,To take care of one's appearance
52,전통문화를 가꾸다,To cultivate traditional culture
53,통계청,National statistics office
54,기상청,Meteological administration
55,운명,Fate
56,흥행,Box office
57,통일,Unification
58,경기불황,Recession
59,매출 상승,Sales rise
60,악녀,Evil lady
61,유럽공동제,EU
62,찌우다,To make something fat
63,살이 오르다,To put on weight
64,살이 찌다,To put on weight 2
65,살이 타다,To have fat burnt
66,살을 태우다,To burn fat
67,관용어,Idioms
68,용의자,Suspect
69,피의자,Suspect 2
70,허리띠를 졸라매다,To save money
71,시곗줄,Pocket watch
72,머리빗,Hair comb
73,시치마를 떼다,To deny something
74,무척,Very
75,자라다,To grow up
76,순간,Moment
77,미신,Supersition
78,괜히,Uslessly
79,가슴이 뜨끔하다,To feel guilty
80,간이 콩알만 해지다,To be really scared
81,감명 깊다,To be impressive
82,잘리다,To grow
83,광장,Plaza
84,뜨끔하다,To prick
85,간,Liver
86,콩알,Bean
87,양심,Conscience
88,쇼윈도,Show window
89,눈독을 들이고 있다,Constantly desire something
90,눈여겨 보다,"To watch carefully, keep an eye on"
91,휠체어,Wheelchair
92,마음을 먹다,To be really determined
93,뜸을 들이다,"To keep something in, hold off on something"
94,들르다,To drop in at
95,진열되다,To be put on display
96,용기가 나다,To be encouraged
97,불가사의,Mysterious
98,제도,Group of islands
99,삼각,Triangle
100,척,Boat counter
101,화물선,Cargo ship
102,쥐도 새도 모르게,No one knows
0,감시,"Observation, supervision"
1,검,Sword
2,검색하다,To search
3,게임,Game
4,과제물,"Homework, assignment"
5,관광 안내소,Travel information bureau
6,근사하다,To be splendid
7,기기,"Equipment, instrument"
8,날,"Blade, edge"
9,다루다,"To handle, deal with"
10,대충,Roughly
11,동영상,Moving image
12,만끽하다,To enjoy to the fill
13,망설이다,"To hesitate, waver"
14,범죄,Crime
15,베이다,To get cut
16,보고서,"Report, paper"
17,보장하다,"To guarantee, secure"
18,보편화,Universalization
19,빙판,Icy road
20,산사태,Landslide
21,심지어,Worst of all
22,안색,Complexion
23,여가,Spare time
24,요구하다,"To request, claim"
25,웅변대회,Oratorical contest
26,웹사이트,Website
27,이상형,Ideal type
28,인터넷,Internet
29,작성하다,"To draw up, frame"
30,전자우편,Email
31,점속하다,"To contact, interface, connect"
32,정보화,Informatization
33,중독,Addiction
34,쥐다,"To clench, grasp"
35,채팅,Chatting
36,초조함,"Impatience, irritation"
37,축나다,To loose weight
38,출산,"Childbirth, delivery"
39,편중,Overemphasis
40,폭식,Over eating
41,폭식하다,To over-eat
42,피우다,"To neglect, become lazy"
43,행위,Act
44,허구한 날,Day after day
45,현명하다,"To be wise, sensible"
46,헤택,Benefit
47,혼란스럽다,To be confused
48,휴대폰,Mobile phone
49,인사과,PR department
50,다짐하다,To make oneself a promise
51,이력서,Resume
52,스캔들,Scandal
53,만만하다,To be easy
54,유리창,Glass window
55,필름이 끊기다,To black out from drinking
56,축에 들다,To be one of the best
57,상의하다,To discuss
58,십상이다,8-9 times out of 10
59,엎드리다,To lie on one's stomach
60,때우다,"To fill, kill time, make do with"
61,구멍을 때우다,To fill a hole
62,끼니를 때우다,To make do with a meal
63,시간을 때우다,To kill time
64,말로 때우다,To pay lip service
65,간단한 음식으로 때우다,To make do with simple food
66,축나다,To grow weak
67,재산이 축나다,To lose one's fortune
68,음식이 축나다,To have food decrease
69,월급이 축나다,To have one's pay decreased
70,몸이 축나다,To have one's body grow weak
71,얼굴이 축나다,To lose face
72,혼수,Bride's furnishings for new house
73,냄비,Saucepan
74,휴게소,Service station
75,정보의 홍수,Information flood
76,만끽하다,To enjoy
77,음식을 만끽하다,To enjoy food
78,자유를 만끽하다,To enjoy freedom
79,생활을 만끽하다,To enjoy life
80,기쁨을 만끽하다,To enjoy happiness
81,별미,Delicacy
82,전원생활,Country life
83,사재,Private ownership
84,개비,Cigarette counter
85,갑,Cigarette packet counter
86,반토막,Dropped by half
87,수요,Demand
88,열풍,Angry winds
89,적잖다,To be small
90,자체,Itself
91,푹,Well
92,매출,Sales
93,물량,Volume
94,보루,Fort
95,급감하다,To decline
96,뚜렷하다,To be distinct
97,바로 직전,Just before
