,0,1
3,요통,Backache
4,눈병,Eye hurts
5,주사,A shot
6,닮,similar 
7,예고하다,To predict
8,차각 막히다,Traffic jam
9,지각,late
10,학부모 소개,PTA introduction
11,학교생활 안내,Info meeting about school life
12,전망대,A view point
13,한옥 마음,A cultural village
14,수건,A towel
0,팀장,group leader
1,파랗다,To be blue
2,파일,Buddha's Birthday
3,팩스,a fax
4,프린터,a printer
5,하얗다,To be white
6,햄버거,a hamburger
7,직장을 구하다,To save work
8,신청을 받다,To undergo application
0,줄,1. a string 2. a file
1,지폐,paper money
2,축구,football
3,경기,province I live in
4,크기,"size, dimensions, magnitude"
5,특징,a distinctive characteristic 
6,팀,Team 
7,활동,"activity, action, operations"
8,마음에 들다,To keep in mind that...
9,승진하다,To get a promotion
0,입다,To wear clothes (ᄇ regular)
1,잡다,To catch (ᄇ regular)
2,접다,To fold (ᄇ regular)
3,집다,To pick-up (ᄇ regular)
4,좁다,To be narrow (ᄇ regular)
5,씹다 ,To chew (ᄇ regular)
6,붙잡다,To grasp/clench (ᄇ regular)
7,곱다,To be numb from cold (ᄇ regular)
